time,pitch,force,vel_a,vel_b
1776095467.926829,,,-4.91104735552827,4.91104735552827
1776095467.9284267,0.1246959199217485,,,
1776095467.9288871,,-3.542417020941083,,
1776095467.9295344,,,-4.54289419675637,4.54289419675637
1776095467.9318612,,,-3.6365083411830583,3.6365083411830583
1776095467.9335442,0.12515836387548407,,,
1776095467.9337633,,-3.3711850120660674,,
1776095467.934315,,,-5.12707108153761,5.12707108153761
1776095467.936791,,,-3.388356377983393,3.388356377983393
1776095467.9382617,0.12510649705741506,,,
1776095467.9388955,,-3.740270877661839,,
1776095467.9392827,,,-3.319485784233633,3.319485784233633
1776095467.9418213,,,-4.987269785077833,4.987269785077833
1776095467.9435196,0.12518352967867782,,,
1776095467.943789,,-4.186922198706555,,
1776095467.9442644,,,-5.052928273255407,5.052928273255407
1776095467.9467845,,,-3.3191938774024154,3.3191938774024154
1776095467.9481974,0.1279506894814118,,,
1776095467.948666,,-3.799384886735041,,
1776095467.9493675,,,-4.987588523627693,4.987588523627693
1776095467.9518445,,,-5.026822091841035,3.3512147278940234
1776095467.953085,0.11356452618608145,,,
1776095467.953519,,-4.127203425216922,,
1776095467.9542792,,,-3.4094433424854644,5.114165013728197
1776095467.9567785,,,-3.3068919240701176,3.3068919240701176
1776095467.9582312,0.1046394544576401,,,
1776095467.9586346,,-3.9920091765351495,,
1776095467.9592636,,,-4.952028724127869,3.3013524827519127
1776095467.9617822,,,-6.586284224897583,3.2931421124487916
1776095467.9633179,0.09513214959929094,,,
1776095467.96375,,-3.9389848985878713,,
1776095467.9642668,,,-4.96531500845143,4.96531500845143
1776095467.9668105,,,-6.5250462921273185,6.5250462921273185
1776095467.968588,0.07960282382629975,,,
1776095467.9689574,,-3.5542157635930325,,
1776095467.9693098,,,-6.561133333045959,4.92084999978447
1776095467.9717886,,,-3.361782907679069,5.042674361518604
1776095467.973331,0.06553588603283236,,,
1776095467.973714,,-2.7018597394518524,,
1776095467.97425,,,-3.316361900736268,3.316361900736268
1776095467.976788,,,-1.6515812096210871,4.954743628863262
1776095467.9781718,0.0637245375999058,,,
1776095467.9785562,,-2.7695560252359828,,
1776095467.9792995,,,-4.947942863841654,3.2986285758944356
1776095467.981812,,,-4.995380117326549,4.995380117326549
1776095467.983685,0.06384352204545478,,,
1776095467.984282,,-2.9502609612262765,,
1776095467.9849236,,,0.0,0.0
1776095467.9867697,,,-2.3106534939580956,2.3106534939580956
1776095467.9884355,0.0634848604187331,,,
1776095467.9890225,,-2.773956123696487,,
1776095467.989377,,,-3.295883766306577,1.6479418831532886
1776095467.9918134,,,-3.242221901824399,3.242221901824399
1776095467.9929912,0.07045134703770875,,,
1776095467.9939208,,-3.0773524834032786,,
1776095467.9945793,,,-1.5106676014909117,4.532002804472735
1776095467.9967844,,,-5.719057810843723,3.8127052072291487
1776095467.9987767,0.07518608096894162,,,
1776095467.9993694,,-3.6940052506832517,,
1776095467.999447,,,-3.2992038139757622,3.2992038139757622
1776095468.0019088,,,-4.893977564449915,3.262651709633276
1776095468.002943,0.08162219178461445,,,
1776095468.0036154,,-3.8549080210750724,,
1776095468.0042932,,,-3.3355160775401997,5.0032741163103
1776095468.006789,,,-4.910043147000834,3.2733620980005553
1776095468.0083294,0.09181985919479668,,,
1776095468.008564,,-3.8130107529793316,,
1776095468.009301,,,-6.673761235634426,3.336880617817213
1776095468.0118234,,,-6.719165468437342,1.6797913671093354
1776095468.0132232,0.10292343912488584,,,
1776095468.0135927,,-4.536658068025454,,
1776095468.01429,,,-5.026500506696416,5.026500506696416
1776095468.0168636,,,-3.302087264664886,6.604174529329772
1776095468.0184677,0.10849163446974865,,,
1776095468.018952,,-4.361703951647024,,
1776095468.0193198,,,-6.6111575145025885,6.6111575145025885
1776095468.0217764,,,-6.790823443051998,6.790823443051998
1776095468.0233,0.11059683314429017,,,
1776095468.023729,,-4.414067456254413,,
1776095468.0242426,,,-6.678748147245248,5.009061110433937
1776095468.02677,,,-3.295256095792149,4.942884143688224
1776095468.0284674,0.10780934207105074,,,
1776095468.028787,,-3.8458292981681255,,
1776095468.029249,,,-4.946923511450608,3.2979490076337385
1776095468.0317674,,,-4.937445248813456,4.937445248813456
1776095468.0338879,0.09688415890519435,,,
1776095468.0343227,,,-6.456304089701054,4.842228067275791
1776095468.0348604,,-3.94814503793605,,
1776095468.0368009,,,-5.069644511574021,5.069644511574021
1776095468.0384393,0.08162220788411162,,,
1776095468.03891,,-3.3587557026125445,,
1776095468.0392985,,,-5.009463029522147,3.3396420196814307
1776095468.041802,,,-5.030390727716547,3.353593818477698
1776095468.0432487,0.06385581110001877,,,
1776095468.0436606,,-3.4744329831798586,,
1776095468.0442493,,,-5.000384548240495,5.000384548240495
1776095468.0468118,,,-4.928549979835175,3.2856999865567835
1776095468.0482414,0.03816362265212625,,,
1776095468.0486736,,-2.611231061634793,,
1776095468.0492873,,,-3.3696832094698372,3.3696832094698372
1776095468.0517979,,,-4.963458615708093,4.963458615708093
1776095468.0529578,0.016154952336737197,,,
1776095468.0536273,,-2.0610143037500666,,
1776095468.054275,,,-5.009823725340254,3.339882483560169
1776095468.056782,,,-3.2996237089414424,1.6498118544707212
1776095468.058268,0.00029240103943108684,,,
1776095468.0586457,,-1.9703491913767863,,
1776095468.0594528,,,-3.0589871900316736,1.5294935950158368
1776095468.0617907,,,-3.582740391104389,1.7913701955521946
1776095468.0629451,-0.0020189881605059677,,,
1776095468.063465,,-1.3172877811408708,,
1776095468.064244,,,0.0,3.334206071130567
1776095468.0667799,,,-3.2782132617329873,1.6391066308664937
1776095468.0683975,-0.006368818637956091,,,
1776095468.0687764,,-1.5765263949467718,,
1776095468.0692732,,,-3.312082381728636,1.656041190864318
1776095468.0717738,,,-1.6698340462020866,1.6698340462020866
1776095468.0730724,-0.005707424417793159,,,
1776095468.0737872,,-1.2391993742846026,,
1776095468.0742679,,,-3.294500387509815,1.6472501937549076
1776095468.0767987,,,-1.641838329625911,1.641838329625911
1776095468.0779955,-0.006654342807203093,,,
1776095468.0782864,,-0.9837042516994814,,
1776095468.0792754,,,-1.6620249594197136,0.0
1776095468.081801,,,-1.6444611361759276,1.6444611361759276
1776095468.0830128,-0.009853786043829787,,,
1776095468.0833538,,-1.5589488586548912,,
1776095468.0843205,,,-1.6622904730583041,0.0
1776095468.0867999,,,-1.6425773379487936,0.0
1776095468.0881007,-0.01749886475661315,,,
1776095468.0884619,,-1.3678218908353073,,
1776095468.0892787,,,-3.3291072949603113,1.6645536474801557
1776095468.0918567,,,-3.28905292495813,1.644526462479065
1776095468.0931897,-0.02289594318018488,,,
1776095468.093792,,-0.720221549414801,,
1776095468.0942726,,,-1.7017355304936679,0.0
1776095468.0967774,,,0.0,1.657056887631834
1776095468.0983438,-0.028086452388399758,,,
1776095468.098878,,-0.22460614151646896,,
1776095468.0992854,,,0.0,0.0
1776095468.1018171,,,-1.668708599683785,0.0
1776095468.1030686,-0.03566624743029564,,,
1776095468.1034148,,-0.03511126546907195,,
1776095468.1042573,,,0.0,0.0
1776095468.1067832,,,-1.6425128671446203,0.0
1776095468.107974,-0.040295180118581166,,,
1776095468.1082988,,0.2117114817635115,,
1776095468.1092505,,,0.0,0.0
1776095468.111793,,,-1.6349691478632749,0.0
1776095468.113319,-0.04434784367249764,,,
1776095468.1137116,,0.36978453117121957,,
1776095468.1143174,,,0.0,-1.6560803700934328
1776095468.116812,,,0.0,0.0
1776095468.1185539,-0.0467985758739897,,,
1776095468.1188972,,0.4227925062678938,,
1776095468.1192787,,,0.0,0.0
1776095468.121799,,,1.6538408729807672,0.0
1776095468.1235383,-0.04450085525526494,,,
1776095468.124144,,0.5878454746844225,,
1776095468.1241963,,,0.0,0.0
1776095468.1267848,,,1.6024069248747783,0.0
1776095468.1280613,-0.037375425207625414,,,
1776095468.1284316,,0.053183224765699144,,
1776095468.1292245,,,0.0,0.0
1776095468.1318076,,,1.6276733012947184,0.0
1776095468.133359,-0.03590568481480568,,,
1776095468.1334088,,-0.38858291440169823,,
1776095468.1342375,,,0.0,1.6899638412860092
1776095468.1368098,,,0.0,0.0
1776095468.137959,-0.03858514467913322,,,
1776095468.138269,,-0.3570358978613639,,
1776095468.1392338,,,0.0,0.0
1776095468.1417694,,,0.0,1.634031659187463
1776095468.1432755,-0.04854302424328972,,,
1776095468.143686,,-0.0774457493002847,,
1776095468.1442807,,,-1.638163695665677,0.0
1776095468.146765,,,0.0,0.0
1776095468.1480312,-0.07062318386838211,,,
1776095468.1483402,,0.47455824132702507,,
1776095468.1493998,,,0.0,-1.6527631261354363
1776095468.1518235,,,-1.7242891965091494,0.0
1776095468.1530511,-0.11663635214666677,,,
1776095468.153897,,1.9635609758498753,,
1776095468.1543725,,,0.0,-1.6449817834129075
1776095468.1568289,,,0.0,0.0
1776095468.1582608,-0.15078024946339955,,,
1776095468.1586301,,3.315975752279645,,
1776095468.1592674,,,-1.675688316236052,0.0
1776095468.1617901,,,0.0,-1.6547621175598493
1776095468.1630766,-0.16922616430893062,,,
1776095468.1634312,,3.7771236234179217,,
1776095468.1643085,,,3.256314411349974,-1.628157205674987
1776095468.1667583,,,1.6890029959490294,-1.6890029959490294
1776095468.1684303,-0.1746532318146952,,,
1776095468.1688612,,4.301835205039984,,
1776095468.1693628,,,4.8920187139558164,-4.8920187139558164
1776095468.1717875,,,4.998101682610496,-4.998101682610496
1776095468.1730337,-0.16986340722693902,,,
1776095468.1737165,,4.079501621728607,,
1776095468.174407,,,3.322562510845214,-3.322562510845214
1776095468.1767924,,,4.950339253741105,-4.950339253741105
1776095468.1783931,-0.15204596979361928,,,
1776095468.178897,,3.2873982906454016,,
1776095468.179313,,,4.962036321059,-4.962036321059
1776095468.1817997,,,3.350271325065277,-5.025406987597916
1776095468.183358,-0.13092272344783273,,,
1776095468.1837673,,1.7656793788200762,,
1776095468.1842704,,,3.320252999856443,-3.320252999856443
1776095468.186795,,,3.2928294733107104,-3.2928294733107104
1776095468.1880069,-0.11857727877915444,,,
1776095468.1886044,,1.4570432621031189,,
1776095468.1892734,,,3.3379799998855884,-3.3379799998855884
1776095468.1917994,,,1.655276498738563,-1.655276498738563
1776095468.1932726,-0.11158422564545431,,,
1776095468.193622,,1.9398457819370365,,
1776095468.1942449,,,0.0,0.0
1776095468.1967595,,,0.0,-1.6435127336775353
1776095468.1979425,-0.10845243969298783,,,
1776095468.1982934,,2.2348647539905144,,
1776095468.1992462,,,1.6522113073831075,-1.6522113073831075
1776095468.2017996,,,1.6452292239356565,-3.290458447871313
1776095468.203208,-0.10562710004535122,,,
1776095468.2037175,,2.4653336122482843,,
1776095468.2042468,,,4.965434547967376,-3.3102896986449166
1776095468.2068036,,,3.2559068427946247,-4.883860264191937
1776095468.2088513,-0.10505654199214945,,,
1776095468.2091994,,2.692484464989487,,
1776095468.20924,,,3.3017984096413153,-3.3017984096413153
1776095468.211808,,,1.6393655699338712,-3.2787311398677423
1776095468.2132149,-0.10744565331339885,,,
1776095468.213601,,2.237673631396464,,
1776095468.2142668,,,1.6645802758707031,-1.6645802758707031
1776095468.2167842,,,3.314353430085247,-1.6571767150426235
1776095468.218186,-0.09910714759355647,,,
1776095468.2185507,,1.8911835397150782,,
1776095468.2192607,,,3.333429508216314,-1.666714754108157
1776095468.2217948,,,4.947196851642782,-3.298131234428521
1776095468.2232606,-0.09025546572342365,,,
1776095468.2236135,,1.6501732860067106,,
1776095468.2242777,,,3.339695614053171,-1.6698478070265854
1776095468.2267628,,,3.3404736503884194,-3.3404736503884194
1776095468.2282038,-0.08321936936189743,,,
1776095468.228758,,1.2261945164935768,,
1776095468.2292786,,,3.2425768925638536,-1.6212884462819268
1776095468.2317626,,,1.6740700272670086,-1.6740700272670086
1776095468.2333424,-0.07807893880544091,,,
1776095468.233712,,1.0976837525821637,,
1776095468.234258,,,1.6396238925468163,-1.6396238925468163
1776095468.236766,,,1.6524339765104856,-1.6524339765104856
1776095468.2379503,-0.07716014279919034,,,
1776095468.2384615,,1.2050138956828969,,
1776095468.2392027,,,1.674230914619187,0.0
1776095468.241761,,,1.6208966429220857,0.0
1776095468.2429569,-0.08240318310410488,,,
1776095468.2433023,,1.600153999149696,,
1776095468.2442594,,,1.651069122163653,-1.651069122163653
1776095468.24679,,,3.261883243777865,-1.6309416218889325
1776095468.248195,-0.08561721970313954,,,
1776095468.248386,,2.1617357487311604,,
1776095468.2492826,,,1.6650597326286312,-1.6650597326286312
1776095468.2517889,,,3.3358643339497096,-3.3358643339497096
1776095468.2530906,-0.09183466938068822,,,
1776095468.253461,,2.171150674300072,,
1776095468.2542386,,,3.3320677884069974,-1.6660338942034987
1776095468.256834,,,1.6358694823106872,-1.6358694823106872
1776095468.2581978,-0.10416287238081402,,,
1776095468.258331,,1.9893316602446933,,
1776095468.2594547,,,3.3121080259068227,-1.6560540129534114
1776095468.2618163,,,3.377923005130984,-1.688961502565492
1776095468.2635353,-0.10674845356835634,,,
1776095468.2640054,,2.3502772187712493,,
1776095468.2646194,,,3.3470892576767377,-3.3470892576767377
1776095468.266825,,,1.6976227672212423,-1.6976227672212423
1776095468.2682889,-0.11375620764975448,,,
1776095468.2686381,,2.717323895233684,,
1776095468.2692468,,,3.3137714713476543,-3.3137714713476543
1776095468.2717874,,,3.273335658767733,-1.6366678293838666
1776095468.2735608,-0.12387309538020035,,,
1776095468.2742715,,3.196206081709419,,
1776095468.274316,,,1.6537620177756525,-1.6537620177756525
1776095468.2767715,,,3.244778204037393,-3.244778204037393
1776095468.2783666,-0.13326689872539677,,,
1776095468.2788563,,3.568279227256208,,
1776095468.2792625,,,4.941985287510694,-3.2946568583404625
1776095468.2818027,,,4.975811548957453,-4.975811548957453
1776095468.283038,-0.13642875043466224,,,
1776095468.2836158,,3.647325519987845,,
1776095468.2845666,,,3.2076802483319296,-3.2076802483319296
1776095468.2868693,,,3.489033294634882,-5.233549941952323
1776095468.2885745,-0.14336682106584261,,,
1776095468.2889993,,3.803190776861502,,
1776095468.2892663,,,1.7119509878424586,-5.135852963527376
1776095468.2917988,,,4.979507745118285,-4.979507745118285
1776095468.2934673,-0.14951892449052467,,,
1776095468.2940702,,3.9767115694336,,
1776095468.294789,,,6.48869508993493,-4.866521317451197
1776095468.2967575,,,5.091204810033152,-3.394136540022101
1776095468.297997,-0.16273092116957272,,,
1776095468.2982373,,4.060800361727868,,
1776095468.2992241,,,3.305761828202049,-4.958642742303074
1776095468.3017616,,,4.916313117486261,-3.2775420783241738
1776095468.3030858,-0.1685713985767367,,,
1776095468.303645,,4.898015389358196,,
1776095468.3042214,,,5.001549504582654,-6.668732672776871
1776095468.3068027,,,6.495742735877264,-4.871807051907949
1776095468.3082685,-0.16844118340772035,,,
1776095468.3083322,,5.464989238292246,,
1776095468.3092842,,,3.348140054534017,-6.696280109068034
1776095468.3118725,,,8.269072935384267,-6.615258348307414
1776095468.3132224,-0.16883850376329804,,,
1776095468.3138325,,5.287865743364893,,
1776095468.3143356,,,0.0,-5.119496627900555
1776095468.3167799,,,6.639183369392903,-4.979387527044677
1776095468.318343,-0.1655615257343496,,,
1776095468.3188722,,4.6969983833960605,,
1776095468.3193564,,,6.62918053183939,0.0
1776095468.321805,,,6.616415111936847,-6.616415111936847
1776095468.323652,-0.16151957041012385,,,
1776095468.3237255,,4.3358823382887195,,
1776095468.3243046,,,6.625746519812187,-6.625746519812187
1776095468.3267734,,,4.980141132601581,-4.980141132601581
1776095468.327941,-0.17360722608263363,,,
1776095468.3283608,,4.638073730101464,,
1776095468.3292437,,,3.3146430592427945,-3.3146430592427945
1776095468.3317947,,,4.905949145021642,-3.2706327633477614
1776095468.333275,-0.18663701181024214,,,
1776095468.3345244,,,0.0,-4.974067256189877
1776095468.3345828,,5.525787271510507,,
1776095468.336823,,,5.025201459137854,-3.3501343060919027
1776095468.3387322,-0.19523171305822964,,,
1776095468.3395555,,6.256792192871347,,
1776095468.3396363,,,4.901477125431158,-3.2676514169541053
1776095468.3418396,,,6.8308732413848245,-5.123154931038619
1776095468.3435855,-0.2056416518562904,,,
1776095468.343941,,6.701432544078168,,
1776095468.3445294,,,4.968082969957032,-8.280138283261719
1776095468.3468175,,,6.97069761985775,-8.713372024822188
1776095468.3485322,-0.20950654570226587,,,
1776095468.348828,,6.375445751974797,,
1776095468.3492832,,,10.044009629491494,-5.022004814745747
1776095468.3517613,,,10.010160332333284,-6.673440221555522
1776095468.3535924,-0.2074234577894279,,,
1776095468.353826,,6.185607567724671,,
1776095468.3542907,,,3.261167624632515,-3.261167624632515
1776095468.3568048,,,8.410644688012233,-5.0463868128073415
1776095468.358436,-0.2006350297146663,,,
1776095468.3589375,,5.272200708942993,,
1776095468.3600855,,,7.326753592876391,-4.396052155725835
1776095468.361823,,,7.582462486579076,-12.637437477631792
1776095468.3635428,-0.19531531258562104,,,
1776095468.3643544,,5.695048047044258,,
1776095468.364458,,,1.6993709416787448,-5.098112825036235
1776095468.366906,,,7.977232171550486,-7.977232171550486
1776095468.3689241,-0.19192598960492524,,,
1776095468.3691888,,4.823718392374191,,
1776095468.3693979,,,7.361022487704737,-5.520766865778554
1776095468.37184,,,7.0058148359028936,-8.757268544878617
1776095468.3733459,-0.19157794870376624,,,
1776095468.3739462,,5.052701702330373,,
1776095468.3742473,,,5.121430721806598,-3.4142871478710646
1776095468.3767636,,,8.249518837457046,-6.599615069965637
1776095468.3784688,-0.19521779915260087,,,
1776095468.3785355,,5.143697963551239,,
1776095468.3792415,,,6.6249028224293065,-6.6249028224293065
1776095468.3818119,,,6.512986886605643,-3.2564934433028214
1776095468.3833582,-0.2136355204125959,,,
1776095468.3836703,,5.5260675539993755,,
1776095468.3844562,,,5.034451552640314,-5.034451552640314
1776095468.3870177,,,7.082303052892627,-7.082303052892627
1776095468.38914,-0.22476552694340018,,,
1776095468.3898041,,,4.780065876260924,-6.373421168347899
1776095468.389875,,6.367618926769059,,
1776095468.3920758,,,0.0,-3.627500446464791
1776095468.3939629,-0.21745704215683065,,,
1776095468.3947945,,,1.660511717469734,-4.981535152409203
1776095468.3959754,,6.313608076824923,,
1776095468.396805,,,7.692202519550072,-3.846101259775036
1776095468.3983698,-0.20638017688946797,,,
1776095468.3985622,,6.267442758966131,,
1776095468.3993502,,,8.395766219904438,-6.71661297592355
1776095468.4017863,,,4.897243727180729,-8.162072878634548
1776095468.4031086,-0.1906635128400366,,,
1776095468.403665,,6.1868199219373015,,
1776095468.4042497,,,6.6969789920284635,-8.371223740035578
1776095468.4068296,,,9.726211115279225,-8.105175929399353
1776095468.4085534,-0.17142899039738843,,,
1776095468.4090261,,5.52769361150723,,
1776095468.409385,,,3.3772385198508035,-3.3772385198508035
1776095468.4118176,,,4.967292419326019,-8.278820698876697
1776095468.4135785,-0.15883263340974293,,,
1776095468.4141085,,4.805097434907696,,
1776095468.4142818,,,5.04181807896696,-6.72242410528928
1776095468.4167974,,,3.2836248477357324,-6.567249695471465
1776095468.41835,-0.1697868323563881,,,
1776095468.4190602,,4.295553375494944,,
1776095468.4192696,,,3.3094986309360355,-8.273746577340088
1776095468.4218502,,,8.226079329352407,-6.5808634634819265
1776095468.4235384,-0.18206430656398576,,,
1776095468.4241538,,5.1167623850529935,,
1776095468.4243124,,,3.3934439732666624,-6.786887946533325
1776095468.4268136,,,6.72737529760743,-6.72737529760743
1776095468.4280293,-0.1942640992242424,,,
1776095468.4284687,,5.585098564578919,,
1776095468.4292574,,,5.045040004583845,-5.045040004583845
1776095468.4318345,,,4.969312027879055,-4.969312027879055
1776095468.4329114,-0.20915157259778222,,,
1776095468.4334767,,5.752109461682469,,
1776095468.4342391,,,3.4078227440566846,-5.111734116085027
1776095468.4368193,,,6.558959260382207,-6.558959260382207
1776095468.4385397,-0.21278964898815647,,,
1776095468.4389544,,6.403697958379908,,
1776095468.4393346,,,3.274083079568159,-6.548166159136318
1776095468.4418051,,,8.231880067108293,-6.585504053686635
1776095468.4432297,-0.21466344030541748,,,
1776095468.4437273,,6.556061794746548,,
1776095468.444357,,,3.3047899392414917,-4.957184908862238
1776095468.446817,,,8.418273057063038,-8.418273057063038
1776095468.4485476,-0.2154382024597425,,,
1776095468.4489763,,6.296711328672528,,
1776095468.4495194,,,3.1423494933031333,-7.855873733257832
1776095468.4518178,,,0.0,-7.941443006243931
1776095468.4537692,-0.2197667034947337,,,
1776095468.4538238,,5.664691706964611,,
1776095468.4546256,,,4.438346837463809,-4.438346837463809
1776095468.456787,,,5.780114359198027,-3.8534095727986846
1776095468.4583335,-0.2246615371852345,,,
1776095468.4589465,,6.0633839088539325,,
1776095468.4593408,,,4.967330872723727,-4.967330872723727
1776095468.4618485,,,10.202314064702414,-10.202314064702414
1776095468.463002,-0.2330311786990953,,,
1776095468.4638016,,6.6158283326207235,,
1776095468.4642687,,,8.580388568251834,-6.864310854601468
1776095468.4668334,,,6.621948725482438,-8.277435906853048
1776095468.4688575,-0.24042199192053965,,,
1776095468.469281,,,5.020834676339499,-8.368057793899164
1776095468.4693456,,6.313239196659802,,
1776095468.4718566,,,8.032712952275599,-9.639255542730721
1776095468.4734282,-0.24941612160594887,,,
1776095468.4738784,,6.6177646533836665,,
1776095468.474293,,,5.149038725037835,-5.149038725037835
1776095468.4767964,,,10.150427382947067,-8.458689485789222
1776095468.4783783,-0.26249273689192576,,,
1776095468.4793925,,6.728845608052173,,
1776095468.4794626,,,8.049756739963675,-9.659708087956412
1776095468.4817905,,,8.413979018524884,-3.365591607409954
1776095468.4831488,-0.2839251365823918,,,
1776095468.4836671,,7.264655600313824,,
1776095468.4843283,,,8.35957614229746,-8.35957614229746
1776095468.4868221,,,8.336785881852943,-6.669428705482355
1776095468.4883864,-0.3142822023775698,,,
1776095468.4888458,,8.218099692182248,,
1776095468.489323,,,4.959945940837798,-4.959945940837798
1776095468.4918118,,,10.115277958909173,-8.429398299090977
1776095468.4933748,-0.3375969203182706,,,
1776095468.493705,,8.800967640699767,,
1776095468.494271,,,5.088629777564101,-10.177259555128202
1776095468.496804,,,6.655762841618771,-8.319703552023464
1776095468.4985433,-0.35223911795864415,,,
1776095468.4990444,,9.889934682642101,,
1776095468.4995718,,,6.697034326494577,-6.697034326494577
1776095468.502148,,,8.13963975974675,-4.88378385584805
1776095468.503959,-0.35982975632729136,,,
1776095468.5046775,,9.975513899703913,,
1776095468.5047479,,,7.99381203290147,-5.995359024676103
1776095468.5067835,,,12.797398826950257,-12.797398826950257
1776095468.5085614,-0.3564475315661086,,,
1776095468.508928,,9.861380970241774,,
1776095468.5094259,,,7.814124216754426,-9.376949060105312
1776095468.5122967,,,10.08473230869867,-10.08473230869867
1776095468.5131998,-0.3470385005758073,,,
1776095468.5137646,,8.640244847731909,,
1776095468.5145376,,,8.508156796100906,-2.1270391990252264
1776095468.5168087,,,7.384289720360928,-11.076434580541394
1776095468.5183694,-0.3383159996738161,,,
1776095468.5184076,,8.896218678871696,,
1776095468.5193205,,,4.990264949474646,-9.980529898949293
1776095468.522431,,,11.255612095576645,-11.255612095576645
1776095468.5242105,-0.3331285642483245,,,
1776095468.5243154,,8.803837509095304,,
1776095468.524335,,,12.315921162172533,-6.157960581086266
1776095468.5268033,,,6.56802554730898,-9.852038320963471
1776095468.5281727,-0.3307556022623459,,,
1776095468.5287037,,8.782084637562889,,
1776095468.529322,,,6.699621505154007,-6.699621505154007
1776095468.5317972,,,8.40602070616484,-10.087224847397808
1776095468.5332031,-0.3247224293821833,,,
1776095468.5339267,,8.438869566619044,,
1776095468.5343695,,,6.684975591249842,-5.013731693437381
1776095468.536824,,,11.77652335634443,-8.411802397388877
1776095468.5383978,-0.31899527085505114,,,
1776095468.5389452,,8.87178200123548,,
1776095468.5398412,,,8.378306656353057,0.0
1776095468.541866,,,6.325014353334562,-10.541690588890937
1776095468.543372,-0.32048492552429897,,,
1776095468.5437696,,8.239670180519688,,
1776095468.5444005,,,6.601918069246691,-9.902877103870036
1776095468.546777,,,6.863062736343979,-10.29459410451597
1776095468.548245,-0.32054463302777625,,,
1776095468.548718,,8.532139651821634,,
1776095468.5492506,,,8.222762269784432,0.0
1776095468.551767,,,11.853546097767778,-11.853546097767778
1776095468.55306,-0.31392905740033666,,,
1776095468.55358,,8.366750261135643,,
1776095468.5542645,,,5.167639305366003,-5.167639305366003
1776095468.5568702,,,9.889297934923176,-9.889297934923176
1776095468.5586553,-0.30956506259077604,,,
1776095468.559302,,7.890998326435219,,
1776095468.5593674,,,3.4427546283718216,-3.4427546283718216
1776095468.5618424,,,9.925573631486012,-9.925573631486012
1776095468.5634506,-0.3066377566744774,,,
1776095468.5640173,,7.185500744685514,,
1776095468.5646484,,,3.193588701045583,-7.983971752613957
1776095468.5668283,,,6.54106085318025,-8.721414470906998
1776095468.5685616,-0.3059941272621531,,,
1776095468.5690875,,7.03511303227817,,
1776095468.5693135,,,5.066104423181216,-8.443507371968693
1776095468.5717769,,,10.116921533865181,-8.43076794488765
1776095468.5730135,-0.3056210728900968,,,
1776095468.573678,,7.59228542955013,,
1776095468.5742881,,,6.55430856948447,-4.915731427113353
1776095468.5767934,,,6.708867748798349,-8.386084685997936
1776095468.5784137,-0.3103801739556067,,,
1776095468.578887,,7.620399326840973,,
1776095468.5793006,,,9.88467266249779,-8.237227218748156
1776095468.581865,,,8.36826150682665,-10.041913808191982
1776095468.5833378,-0.32677995419680517,,,
1776095468.5837436,,8.165223734482469,,
1776095468.5844307,,,10.138051947626145,-8.448376623021787
1776095468.5868564,,,8.387231989174639,-8.387231989174639
1776095468.5882752,-0.34388211729047763,,,
1776095468.5887938,,8.949837235064315,,
1776095468.589271,,,6.814415002908151,-10.221622504362228
1776095468.5917654,,,9.939415186437017,-9.939415186437017
1776095468.5935526,-0.35155286470488123,,,
1776095468.5941863,,8.97373469905036,,
1776095468.5944061,,,8.241081612435979,-11.537514257410374
1776095468.5968242,,,11.418023085107238,-9.786876930091918
1776095468.59862,-0.3617144117851485,,,
1776095468.5993602,,,6.786723443397072,-8.48340430424634
1776095468.5994105,,9.141706067320825,,
1776095468.6018605,,,11.336816509017646,-8.097726077869746
1776095468.603152,-0.3611917592519025,,,
1776095468.6037834,,8.62022976925685,,
1776095468.6043556,,,8.508609956338622,-6.8068879650708976
1776095468.6068153,,,10.313912963954873,-6.875941975969916
1776095468.6080709,-0.34676377511314166,,,
1776095468.6084087,,8.25953016578783,,
1776095468.60926,,,5.054812387215668,-11.794562236836558
1776095468.6118023,,,13.448112154461802,-13.448112154461802
1776095468.613358,-0.3349119782532918,,,
1776095468.6139293,,8.184132454639336,,
1776095468.6145782,,,9.553323417664041,-7.9611028480533665
1776095468.6168153,,,9.176749392182716,-9.176749392182716
1776095468.618747,-0.33656873968082884,,,
1776095468.619345,,,6.707947235464139,-8.384934044330173
1776095468.619956,,7.616951697282808,,
1776095468.6218243,,,6.689061039784036,-8.361326299730045
1776095468.62312,-0.34422966509651076,,,
1776095468.6236396,,8.12796307779784,,
1776095468.6243682,,,1.6980525458952158,-11.886367821266512
1776095468.6268244,,,6.650172594289018,-4.987629445716764
1776095468.6285129,-0.3555297343101593,,,
1776095468.6287694,,8.63029616946221,,
1776095468.6293063,,,8.305610652223427,-9.966732782668114
1776095468.6318796,,,13.49283933647626,-11.806234419416729
1776095468.6332068,-0.36576370881963477,,,
1776095468.6337569,,9.315416226855586,,
1776095468.6344044,,,9.599937525646974,-12.79991670086263
1776095468.6369088,,,11.870561669057498,-11.870561669057498
1776095468.6386156,-0.3721034695866625,,,
1776095468.639119,,9.033714598872669,,
1776095468.63963,,,12.188299292979734,-10.447113679696914
1776095468.6422048,,,6.505445573913991,-9.758168360870986
1776095468.6438172,-0.3627254867673174,,,
1776095468.6446373,,8.769687717956472,,
1776095468.6447794,,,12.121453398681766,-8.08096893245451
1776095468.646887,,,9.221275742645684,-12.90978603970396
